Tweet
"AD é a coalizão formada por PSD, CDS-PP e PPM. Provavelmente a coalizão governista de centro-direita será AD + IL. O ponto é se o Chega, de extrema-direita, vai integrar ou não o governo para ter maioria ou se a centro-direita vai optar por um governo de minoria."
"É importantíssimo mandar o Montenegro ir passear e a AD fazer um acordo com o CHEGA. Não aguento mais 4 anos de socialismo #legislativas2024"
"Com o crescimento do Chega, no ano em que celebramos os 50 anos do 25 de Abril. É no mínimo tenebroso… #legislativas2024"
"Força para o povo português organizado neste panorama complicado que se abre hoje #legislativas2024 "
"i mean isto é horrível. se calhar isto não teria acontecido se os políticos lembrassem se do algarve sempre não só no verão. há mts razões para o descontentamento aqui (não justificam o voto no chega no entanto) #legislativas2024"
"Mariana Mortágua ao comparar os resultados de o Chega com os do Bloco de Esquerda... #legislativas2024 #Eleições2024"
"Uau! Grande resultado para o CHEGA em Setúbal! #legislativas2024"
"Tou tão envergonhada, e mais envergonha por votarem numa sigla errada, quer aos jovens que não votaram e o pior dos meus sentimentos vai para os jovens que votaram chega, malta atirem-se da ponte maior do país e de mãos dadas. #legislativas2024"
"Ao cuidado de Luís Montenegro: a confirmarem-se os números projetados pelas sondagens à boca das urnas, vais ter de governar com o apoio de dois mentecaptos, Nuno Melo e Gonçalo da Câmara Pereira. Boa sorte.#Legislativas2024"
"enquanto mulher e ser humano, sinto-me triste, estou à beira das lágrimas com estes resultados #legislativas2024"
"Como é que depois de tantos anos a sermos governados pelo PS e Portugal estar como está, o PS ainda está a discutir o primeiro lugar com a AD? Portugal  #legislativas2024"
"A cara de enterro de quem andou meses, senão anos,  a levar a Direita ao colo. Com o quase empate entre AD e PS, depois da “vitória” anunciada no início da noite, estes desgraçados vão vender melões, amanhã de manhã. #eleicoes #eleicoes2024 #legislativas2024 #voto #votar"
"O Bloco comemora o quê?? Tachos??Têm a certeza que há razões para isso?? Faz me lembrar aquela equipa que está a ser goleada num jogo de futebol e marca o seu golo de honra e festeja como se o golo da vitória se tratasse. Não têm vergonha nenhuma na cara😂😂 #legislativas2024"
"Vai ser giro quando Luís Montenegro e Pedro Nuno Santos ligarem um ao outro e ambos ficarem em silêncio à espera que alguém diga "Parabéns pela vitória". #legislativas2024"
"António Costa diz que todos devem analisar a subida do chega,eu aconselhava o a ele e ao presidente da assembleia a fazer esse exercício já que foram eles também os responsáveis por isto!!! #legislativas2024"
"MAS QUE MERDA DE RESULTADOS SÃO ESTES? ESTE PAÍS TEM ASSIM TANTA GENTE BURRA? #legislativas2024"
"Olhem lá, Faro há uns anos não queria a independência de Portugal?… opah por mim…. #legislativas2024"
"Conclusão destas eleições: podem meter as sondagens no cu. #Legislativas2024"
"Estes 'ativistas'... dasse, farto destes caralhos! #legislativas2024"
"Pt está mesmo uma merda. É a conclusão. Pensar no porquê da revolta das pessoas contra o PS e PSD que os leva a votar no Chega. Pensar no que leva as pessoas a votarem num ministro, que destruiu 2 ministérios por falta de profissionalismo, para 1.º ministro. #legislativas2024"
"Pela conversa de António Costa dá para perceber que hoje não saberemos o partido que ganhará as #legislativas2024 . Aliás, são quase 23h e ainda não houve líder de candidatura a falar sobre resultados. Ao contrário do que as sondagens apontavam, again, isto vai ser taco a taco"
"Se um médico for demitido porque fez negligência médica, espero que também tenha oportunidade de voltar a exercer. Não é menos que o PNS! Igualdade! #legislativas2024"
"1 milhão e 50 mil traidores a votar no chega.. #legislativas2024"
"A grande consequência previsível dos resultados destas eleições é que vamos novamente a eleições nos próximos meses. #Legislativas2024"
"Achar que o Chega vai resolver os problemas das pessoas, na saúde, na justiça e na habitação é viver numa realidade paralela. #Legislativas2024"
"Adoro as pessoas que dizem que agora a direita vai salvar o país Epah ganhem juízo mas é... #Legislativas2024 #legislativas"
"São contra os atos de racismo, discriminação, isto e aquilo, e depois só vejo comentários de ódio e maldosos para quem votou no Chega. Coerência por favor.   #legislativas2024"
"Excelente Uma das melhores análises desde ontem. #Portugal #legislativas2024"
"Estes gajos a chamar o chega de Nazis e facultas são uma piada. Como podem vcs comparar o Ventura com o Salazar isto sim é um verdadeiro insulto para os heróis que sacrificaram tudo no 25 de Abril. #Legislativas2024"
"Isto é um contrassenso enorme!O partido que mais é acusado, é o partido mais multicultural de todos!afinal qual a razão que justifica esse ataque ao CHEGA? Não deveria era o CHEGA culpar os outros partidos de não serem multiculturais!? #Legislativas2024"
"Não consigo entender como é que @LMontenegroPSD tendo ganho umas eleições, a escolha de um canal de televisão para primeira entrevista da figura do momento no rescaldo eleitoral, é André Ventura.. Depois digam que não o levam ao colo...#Legislativas2024"
"A minha sobrinha de 9 anos a dizer que o Cheg@ quer um mundo só de homens e a ficar chocada pelo próprio pai ter votado nesses fdp fascistas... muito orgulho nela! #Legislativas2024"
"Eu criei demasiada expetativa com o distrito de Leiria. Why linda Leiria, why? #legislativas2024"
"É hora de Ventura decidir se quer ser Meloni ou Trump. A diferença é abismal. @AndreCVentura #legislativas2024"
"Algarve ainda existe?#Legislativas2024"
"Os professores,  polícias que andavam a fazer circo na rua votaram no melhor partido ? Digam la em que partido votaram para serem aumentados. #legislativas2024"
"voto no CH não é voto de protesto. É voto inconsciente. Não há como defender, deviam ter vergonha #Legislativas2024"
"É como se diz: "a maioria vence e a maioria é composta por ignorantes" #legislativas2024"
"Afinal a prostituta política parece ser o chega ou é impressão minha #legislativas2024"
"“É importante que haja mais gente a votar… DEPENDENDO do objetivo desse voto.”É esta a democracia que tanto defendem ? #legislativas2024"
"O resultado das #Legislativas2024 ainda é mais grave por que já não é só um voto de protesto, eles conseguiram trazer para a política muita gente que se revê naquele discurso, provado pelo aumento da participação eleitoral, que o mainstream pensava que iria favorecer o voto útil."
"Votaram nisto, a pessoas que não tem mesmo noção nas coisas que dizem. #legislativas2024"
"Eu vou ter de pagar para o ADN porque as pessoas são burras e não sabem que o PSD com a AD.... #Legislativas2024"
"Errado! A primeira medida seria ver o que se passa verdadeiramente nessa zona do país para haver tanta revolta, e solucionar!! Isto sim seria uma boa política em democracia! #legislativas2024 "
"A estranha forma de como o CH foi a 2 força mais votada nas freguesias lisboetas com maior número subsidio-dependentes: Marvila e Santa Clara #Legislativas2024"
"O João Kleber é deputado , parabéns energúmenos #legislativas2024"
"“Efectivamente há 1 milhão de eleitores que votaram em si, e outros 4 milhões que não votaram em si e que hoje estão preocupados com as propostas radicais que apresenta”CHEGA-lhe Sandra #Legislativas2024"
"É assustador a quantidade de pessoas que vota na extrema direita com a quantidade absurda de informação que temos hoje em dia Ontem foi um dia muito triste para Portugal! #legislativas2024"
"“O voto não tem preço, o voto tem consequências”. Que os resultados das eleições de ontem sejam analisados, à esquerda e à direita, que mudanças sejam feitas por Portugal e por todos nós e que todos os que agora vão fazer parte da AR saibam honrar o seu lugar. #legislativas2024"
"A quem votou no chega só tenho uma coisa a dizer: Ontem eu e o meu avô estávamos a ver as eleições e ele diz-me assim: "o André ventura é igual ao Salazar" isto dito por uma pessoa que viveu no tempo da ditadura... agora pensem. #Legislativas2024"
"Mais do que qualquer outra teoria, ou qualquer outro protagonista, o maior derrotado da noite eleitoral de ontem foi o cavalheiro da foto abaixo. O Povo é soberano e mandou-o às urtigas...#Costa #legislativas #Legislativas24 #Legislativas2024 #ps"
"Hoje uma adolescente com quem trabalho, disse-me que a professora de História falou sobre o Estado Novo e a extrema-direita durante meia hora. Nem tudo está perdido. NÃO PASSARÃO! #Legislativas2024 #Eleicoes2024"
"Espero que quem votou chega em forma de protesto esteja agora arrependido. Se nada vos agrada e querem mostrar-se descontentes votam em branco não votam na EXTREMA direita #legislativas2024"
"Qual é hipótese mais provável: 1 milhão de portugueses estúpidos, ou 3 líderes sem carisma (@LMontenegroPSD, @ruirochaliberal e @PNSpedronuno) que não ganharam a confiança dos portugueses? #legislativas2024"
"@cnnportugal já vai na 4ª peça seguida sobre o Chega. “Porque cresce o Chega?”, perguntam eles todos sonsos. #Legislativas2024"
"Com os resultados das eleições legislativas já se pode dizer que ficou garantido o bailout do Grupo Impresa (SIC e Expresso)? Ou ainda é muito cedo? #legislativas2024"
